FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	0.356175603	0.0948274	-0.248674768	-0.771554814	0.7531509	-0.070841409	-0.030973815	-0.137871193	0.202555684	0.771942415	0.356520943	0.474956722	-0.234431121	0.0040025	-1.548704995	0.453067638	-0.3755759	0.259225596	0.093435122	0.373284833	-0.305288524	-0.108315661	-0.020029548	-0.070776323	0.174244418
BLSA	827	0.300582589	0.25505517	0.363653128	-1.302489593	0.461760819	0.940034103	0.086008077	0.002392749	0.505134671	0.488526695	0.198734779	0.092037025	-0.038127359	-0.478683508	-0.526624972	-0.205585356	-0.46245791	-0.121341754	-0.248860506	0.164226673	-0.008699853	-0.142698134	0.313213283	0.232718899	0.126944427
BLSA	1556	0.156017525	0.084801546	-0.204982184	0.372954043	0.264746675	0.3569022	0.064802096	0.096231285	-0.003190713	0.060425044	-0.072780792	-0.036684351	0.079488577	-0.159184571	-0.064747142	-0.306039906	-0.530066874	-0.51895866	0.137770534	0.242295712	0.710952795	0.173800108	-0.021349739	0.200634977	0.107526411
BLSA	1579	-0.310844325	0.215054257	0.350781353	-0.14922982	-0.133677588	-0.42138456	0.084032271	-0.105709429	0.164883926	-0.354747987	-0.315923526	-0.189807258	-0.272880067	0.29348237	0.295516899	-0.102853862	0.106350758	0.032074819	0.027145397	-0.18486286	0.001306913	-0.138084283	-0.038374822	-0.215566931	-0.373820471
BLSA	1595	0.644935416	0.034921928	0.373521945	-0.340361192	0.293041416	-0.107182682	0.155453856	-0.462867886	0.811183994	0.228435746	0.44178407	0.09501029	0.078880296	-0.062977115	-0.492107384	1.039603042	0.546246385	0.512356544	-2.155708773	-0.436850362	-3.797459392	-0.207611418	-1.410145094	0.308019503	0.442023235
BLSA	1603	-0.08110565	-0.134748884	-0.173010199	0.500729593	-0.309146062	-0.24621495	-0.672258153	0.063280712	-0.185051288	-0.262628424	0.318772608	-0.136775471	0.031532695	0.382268765	0.414030808	0.398413257	0.761998846	0.175831044	-0.001271986	-0.044452432	0.341795338	-0.016797972	-0.00039708	-0.063893478	-0.201165446
BLSA	1640	0.098747256	-0.155554474	0.258573697	-0.024965529	0.09719185	0.507664255	0.148571491	0.141384991	0.047810362	-0.112971412	0.056147111	0.051129054	0.157269115	0.206508619	0.105868916	-0.193390154	-0.607677447	-0.241028602	-0.062182432	0.247036516	0.003110614	0.122738188	-0.001324921	-0.052710811	0.187220392
BLSA	1775	-0.141742372	-0.034934667	-0.126826814	-1.057023171	0.247518667	0.539211128	-0.339950161	0.073368864	-0.017810748	0.166706928	-0.202797758	-0.140084079	-0.197905012	-1.025154869	-0.183868503	-0.118836556	0.711716546	0.374071281	-0.299700307	-0.395148587	-0.575616791	-0.074393831	-0.425441586	0.015277908	0.085886483
BLSA	1802	-0.242497626	-0.054304882	0.019990278	0.483374292	-0.137937769	-0.393319047	-0.214272329	0.175710918	-0.212923117	-0.201658313	-0.218703186	-0.036005112	-0.080336843	0.245093373	0.458301162	0.043102754	0.596980315	-0.019547717	0.531501332	-0.000843976	0.497873649	-0.131567995	0.137766614	-0.078985094	-0.103894492
BLSA	1805	-0.276794061	-0.123701982	0.274921898	0.788577448	-0.775314721	-0.694126061	-0.580820366	0.00647297	-0.377810424	-0.281367046	-0.178763233	-0.242492678	-0.010303168	0.25799481	0.428136008	0.175236085	0.522220994	0.176462904	0.369273333	-0.103417605	0.191603272	0.084805842	0.210015323	0.040830341	-0.402275553
BLSA	1838	-0.082710788	0.069567602	-0.070575434	0.318082556	-0.30102883	-0.549379451	0.233485752	0.048588727	0.103789884	-0.09218446	-0.144148144	-0.041825558	0.060982676	0.099620437	-0.222308756	0.066895062	0.030579766	-0.105325063	0.473312345	0.043382715	0.073133832	-0.261730129	0.028886994	-0.029302525	0.114345397
BLSA	1839	-0.228538504	0.007591779	-0.432373701	0.281572774	-0.479095934	-0.656030852	-0.158011349	0.045462824	-0.264965596	-0.169382352	-0.033899424	-0.094697892	0.09829556	0.376481766	0.297083221	0.07093738	0.202873056	0.133888099	0.398011761	0.17886075	0.415493876	-0.140953967	0.298659899	-0.032363728	-0.238794238
BLSA	1840	-0.091433546	-0.075663303	-0.211702406	-0.08198468	0.023169768	0.642691903	-0.021216619	-0.004364116	-0.29632598	-0.054344397	0.299284158	0.025018572	-0.061368973	-0.060202794	0.125431204	-0.018465691	0.183214208	0.044381241	0.198956204	-0.089652762	1.235265563	0.122136563	0.216706001	-0.128113729	-0.18848556
BLSA	1883	-0.182219453	-0.010851103	0.047060849	-0.217264903	-0.086668328	0.310885313	-0.031627415	-0.06094146	-0.116939513	-0.069028316	-0.238078815	-0.067301327	-0.082665806	0.064439328	0.056516683	-0.134116789	-0.306242364	0.139152129	-0.089573224	-0.136295345	-0.073695407	0.049135973	-0.018980307	-0.160787475	-0.130477707
BLSA	1889	-0.168410365	-0.061053422	-0.208215855	0.250781411	-0.165717731	-0.133375906	-0.198925306	-0.006551854	-0.399419686	-0.030965074	-0.050723841	0.08112534	-0.089298834	0.153071757	0.409307929	-0.015481558	0.37335834	0.126055212	0.461664228	-0.073524016	0.580956789	0.006284105	0.211935004	-0.260648557	-0.107097756
BLSA	1924	-0.027177668	0.240171283	0.027002558	-0.238106644	-0.473649746	-0.017335178	0.196301353	-0.100590846	0.075038383	-0.243808013	-0.160195182	-0.159945649	-0.054333699	0.038806867	-0.232763585	0.098567278	-0.00048759	0.055733079	0.278703155	-0.058516086	-0.14913105	-0.210145295	0.047328489	0.048861747	0.061037577
BLSA	1961	-0.00208014	-0.212643241	-0.191030399	0.531221065	0.095077171	-0.011711404	-0.297301639	0.071665128	-0.232706332	-0.096869142	0.140735421	0.072376008	0.221451692	-0.094782801	0.325263506	0.054034084	-0.130440584	-0.105553672	0.224462788	0.084471357	0.426362059	0.20054491	0.403020451	0.035865916	-0.078280262
BLSA	2000	-0.128552675	-0.048800899	0.2582845	0.203265335	-0.04146061	-0.725223286	-0.296020728	0.099261264	-0.133940678	-0.270530029	-0.177688313	-0.12509589	-0.04796157	-0.066281146	0.464302747	-0.224039361	0.206404983	-0.017462937	0.069541564	-0.07843273	0.223861098	0.290449806	0.17286117	-0.022917867	-0.057907114
BLSA	2020	0.186441646	0.057667308	0.413594049	-0.292510949	0.13247153	0.264922308	0.323920703	0.039702097	0.15633756	0.103282478	0.098954914	0.045736052	-0.081357577	-0.095735776	-0.38531813	-0.321919507	-0.572692673	-0.024353743	-0.07492963	0.016967659	-0.207908272	0.065801475	-0.207918545	-0.01095433	0.113164895
BLSA	2037	0.018554131	0.138137297	0.07370384	-0.067441595	0.124432147	-0.418993808	0.738773853	0.116700842	-0.024063476	-0.016198607	-0.14857455	0.080158513	0.278256623	-0.148669533	0.360145937	-0.411993455	0.042414639	-0.238600013	-0.04811088	0.079249641	0.267783537	0.231339794	-0.061309738	0.047079019	0.101920986
