FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	-0.19339089	-0.139400893	0.373911065	-0.833497954	0.61167702	0.007577559	0.120342391	-0.084611162	-0.493972512	-0.230605977	-0.36035803	-0.326753352	0.123488772	0.070420208	0.262246115	0.352183186	0.236232808	0.711859302	0.214490541	0.62691229	0.941839308	-2.375749587	-0.452968479	0.216467779	0.209854582
BLSA	827	0.008442539	-0.144068244	0.592166578	-1.289694863	0.199031189	0.008325514	0.228844269	-0.653917631	0.324669044	-0.230028622	-0.306217908	0.455572876	0.301104672	-0.016252721	-0.414172438	-0.095972767	1.225838517	0.293305547	0.118453016	-0.091570834	1.497245276	0.254058648	-0.613685657	0.023207347	0.190023103
BLSA	1556	0.048366949	-0.155408536	0.073012243	-0.980412091	0.048675451	-0.027165075	-0.161835479	-0.685058838	0.274831757	-0.166864703	-0.010492437	-0.1937431	0.003340941	-0.082934289	-0.125825786	0.228540716	-0.035696553	0.043981707	0.08173627	0.235098771	-0.081016107	1.1550933	-0.122454712	0.198164601	-0.009508865
BLSA	1579	0.255476966	-0.162751363	-0.368706419	-0.151164317	0.036966724	-0.133339135	0.028738312	-0.066700406	0.40851624	-0.109122681	0.205187454	-0.378051722	-0.270359245	-0.037087266	0.059298317	-0.202671887	-0.024396608	-0.446239135	-0.355948646	-0.228543199	0.19469799	-1.172122659	-0.031243953	-0.064144984	-0.088492923
BLSA	1595	0.045699153	0.615589141	0.790132061	0.326956471	-0.845378151	0.299534002	-0.202609467	0.660757651	-0.694589705	-0.237181874	-0.548101605	-0.070768208	0.458057109	0.253053483	0.437072972	-0.279113797	-0.054294967	0.707833791	-0.188478611	-0.98048996	0.347252738	-2.422071432	0.425833934	0.162768531	0.752634038
BLSA	1603	0.191109035	0.059992284	-0.238861914	1.292697411	-0.046431133	-0.274029993	0.045923788	0.553715487	-0.312061533	0.293785527	-0.128276887	0.045977199	-0.114822413	0.139962491	0.338634187	-0.136891472	-0.42141723	0.0104199	-0.246548761	-0.098311023	-0.359008291	0.318308016	0.676093408	7.71E-05	-0.098899184
BLSA	1640	-0.02112108	0.179538934	-0.118702571	-0.474980749	0.097802516	0.237275697	0.214849314	0.145834782	0.510412223	-0.138121729	0.262272406	-0.23599923	0.060290547	-0.210299507	-0.165184725	-0.028612643	0.140550576	-0.021089546	0.306203205	0.069746039	-0.288895269	0.73725401	-0.250936232	-0.007619942	0.097453831
BLSA	1775	0.022023108	-0.410083506	0.268555578	0.582149553	-0.497955006	-0.109779552	-0.122996123	-0.816658379	-0.279859227	-0.306319413	-0.257456499	1.838813882	-0.162450712	-0.071257484	-0.53919936	-0.203239873	-0.255024462	0.1309426	0.004785524	-0.135332689	0.580603664	2.134918855	-0.053263888	-0.409101335	-0.124089089
BLSA	1802	-0.012034039	0.03377922	-0.295939707	0.736842341	-0.011931978	-0.064997774	-0.062604195	0.43183195	-0.062276191	0.157704656	-0.003870951	-0.017472863	0.023390913	0.087695036	0.330602234	0.01297241	-0.458298694	-0.204341226	-0.11693687	0.039321046	-0.765893655	-0.038129731	0.377480711	-0.03556722	-0.230841585
BLSA	1805	0.151590072	0.122828205	0.074146739	1.615843557	-0.159532287	-0.186533219	-0.053734603	1.006126965	-0.373220179	0.435945382	0.246493018	0.143286163	-0.213617675	-0.063007635	0.185442145	-0.186297548	-0.185143104	-0.016090671	-0.337773992	0.003699133	-0.449556686	-1.140999704	0.887656804	-0.039898192	-0.159245772
BLSA	1838	0.048527308	0.077678599	-0.004679962	0.117477978	-0.007487744	-0.195741527	0.038325868	-0.383122906	-0.442928631	-0.067169054	-0.092639701	-0.012066521	0.053867139	0.12605746	0.08992239	-0.198194187	0.012218621	-0.178831569	-0.314977055	-0.09942353	0.335459451	-1.021444555	-0.193938845	-0.074139183	-0.102097037
BLSA	1839	-0.092998869	0.224312386	-0.230708633	0.848283227	-0.006638338	0.027567603	-0.045181406	0.133630965	-0.362507972	0.285786495	0.012575051	-0.108177568	-0.120317887	-0.129509257	-0.145590186	0.149325983	-0.200754514	-0.193900998	0.108969438	0.230655716	0.004182093	2.2978808	0.47924295	0.100185982	-0.113488009
BLSA	1840	0.116259199	0.077159735	-0.18089161	0.607911863	0.16748019	-0.12244428	0.028144156	0.245472282	0.096622829	0.120754486	0.104346227	-0.209859004	-0.058405776	-0.241644117	0.037943285	0.102814404	0.146843593	0.013249212	-0.05082779	0.181811164	-0.605223508	0.966677411	0.245082666	-0.003089402	-0.223581983
BLSA	1883	-0.036428026	-0.186627416	-0.120243021	-0.272639678	-0.110420657	-0.043474502	0.079477551	-0.255631724	-0.040319724	0.004807227	-0.087165788	-0.239471166	-0.209542173	0.062797097	-0.00505808	-0.047843883	-0.01946225	0.002435662	0.09125436	-0.036292052	0.165155746	0.207133644	-0.076480445	-0.156000592	-0.143298606
BLSA	1889	-0.076988863	-0.163945481	-0.331999896	0.94470961	0.141061777	0.03165678	0.044725193	0.270891919	0.067631456	0.190500155	0.235093347	-0.223456004	-0.242484351	0.01764362	-0.058717456	0.045758741	-0.445783757	-0.096435973	-0.001544208	0.175344925	-0.81205406	-0.602095139	0.226492069	-0.170053239	-0.172803227
BLSA	1924	0.043931223	0.212514726	-0.097549224	-0.024690051	-0.184257552	-0.042966921	0.055881191	-0.439122804	-0.201560177	-0.110094758	-0.076755314	-0.305285899	0.001844161	0.298108892	0.076287497	0.148479807	0.458994781	0.003814163	0.022842508	-0.058468941	-0.457533936	-0.324160991	-0.208360744	0.023756038	0.021473309
BLSA	1961	-0.031918179	-0.121364735	-0.160772999	0.761413827	0.023463024	0.083431591	0.126224932	-0.057665487	-0.169989827	0.535232199	0.243068337	-0.191205165	0.106979333	0.252978465	-0.134491675	0.217811339	-0.211423712	-0.051412538	-0.021645317	0.269330585	-0.012840582	1.271266664	0.579412254	0.231994355	-0.011041953
BLSA	2000	0.122013007	-0.220842516	-0.194498577	0.473917016	0.008604535	-0.248824926	-0.051184713	0.124804163	0.051099567	0.003377068	0.306058908	0.927182297	-0.171620106	0.006331514	-0.091795618	-0.00327256	-0.110699655	-0.133507281	-0.088998508	0.052700746	-0.350370757	0.214741699	0.123542405	-0.057391321	-0.208152093
BLSA	2020	0.032551468	0.063513944	0.090737126	-1.108403471	-0.010112895	0.152393551	-0.131566837	-0.097011254	0.35435343	-0.273986418	0.009211059	-0.308220937	-0.069086681	0.039655166	-0.157383717	-0.022696508	0.010576319	-0.082232213	0.150927059	0.068433973	0.067325252	-0.68250914	-0.518292062	-0.111098757	0.036603655
BLSA	2037	-0.197757944	-0.032973998	-0.08023961	-0.627027228	0.192902412	0.266153789	-0.159773256	0.70844513	0.819531721	-0.113693259	0.277502959	0.137088635	0.097978591	-0.334016189	-0.184667414	-0.00921818	0.060459787	-0.321480823	0.231894739	-0.071693402	-0.132065594	0.720563729	-0.470473318	0.125795165	-0.252880995
BLSA	2066	-0.043128469	-0.143339053	-0.16731572	-0.040829515	0.036963884	-0.018706027	0.019321089	-0.654124702	-0.076280098	0.127242121	0.148559733	-0.181953508	-0.149829454	-0.038660937	-0.091224068	-0.043555281	-0.047163109	-0.172715855	-0.017200571	0.058975271	0.122106016	0.553413007	-0.20594257	-0.006262077	-0.051019668
BLSA	2069	-0.160281357	-0.077801778	-0.019770881	-0.364118889	0.390152738	0.20187666	0.216143972	0.861478125	0.50969424	0.085058464	0.232644065	0.182433706	0.181525655	-0.084232056	0.194226469	0.151236729	-0.023323551	0.001159196	0.227623467	0.165434763	0.075831516	-0.882748511	-0.146880444	0.12927533	0.275530276
BLSA	2093	-0.006952278	-0.242724962	-0.236439493	-0.247591404	-0.165845495	-0.11153513	-0.072319127	-0.521076122	0.026164079	-0.22890579	-0.26731506	-0.313387303	-0.106934435	-0.243629189	0.008750107	-0.065173536	0.057581096	-0.138250006	-0.174647124	-0.12817377	-0.149849522	-0.577061776	-0.129644716	-0.092799639	-0.068710585
BLSA	2102	-0.212990033	0.534425307	0.584658848	-1.893152644	0.091209778	0.263745315	-0.183136819	-0.428288005	0.066039192	-0.0280995	-0.144362384	-0.414483209	0.477603075	0.197827214	0.092884808	0.113630808	0.14358607	0.137526755	0.356347322	-0.249165021	0.132608919	0.407783443	-0.546271137	0.015473688	0.474578778
