FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	-0.127267697	-0.615172508	0.461830705	-0.534767997	-0.128733097	-0.164494104	0.190445166	0.182809071	0.425942596	0.415418078	0.237901377	0.25413837	0.418329547	-0.046054236	0.658238212	0.513260837	-0.204880921	-0.307613666	0.75054821	-0.18735635	1.107363268	-0.041924909	0.204381919	0.335817069	0.471563826
BLSA	827	-0.147447193	-0.513517876	0.422431553	-0.674261466	-0.622263393	-0.231583384	0.451913037	1.081666174	0.242132507	-0.005191796	0.570262006	-0.174733512	-0.072778132	0.114225531	0.047231621	-0.008630488	-0.262393712	-0.201329049	0.431717481	-0.677713971	0.247907715	0.245066064	-0.462994615	0.16333254	0.71540431
BLSA	1556	0.200939791	-0.395775082	0.581514189	-0.644180512	0.462338133	-0.231243573	0.376722671	0.331315128	-0.002595076	0.004204812	-0.138491604	0.62701099	-0.042755126	0.017397566	-0.013128474	-0.131651269	-0.12347083	0.518853416	-0.184685639	-0.429119933	0.193060117	0.013772048	-0.231204909	-0.150556686	0.398914756
BLSA	1579	-0.264770403	-0.077929858	-0.409808523	0.29681904	0.031818752	-0.25139636	-0.209509951	-0.005762688	-0.317069603	-0.110761422	-0.364037832	0.243812518	-0.34074155	0.4452188	-0.248887445	-0.234142411	0.520691679	0.395960134	-0.156274033	-0.032186599	-0.131808876	-0.151581027	-0.232508565	-0.085479694	0.184667062
BLSA	1595	0.684461308	0.216486464	-3.93963738	-0.132267235	-0.231866312	-0.135763256	-2.194271905	0.419799905	1.022769904	0.653994469	0.232653377	-0.537182957	0.71046836	0.012605739	1.140568428	0.726305621	-0.245475739	0.050078235	0.357865568	0.331661053	0.290165088	0.147311385	0.682719845	0.734719757	0.040231627
BLSA	1603	-0.044501704	0.716191044	-0.08566687	0.114109012	0.056997329	0.486755011	0.005977543	-0.457024839	-0.096978985	-0.00848054	-0.256947964	-0.385953906	0.216704993	0.085794806	-0.151598078	-0.062756763	-0.029526407	-0.668170488	-0.278312721	0.446535426	-0.129869397	0.178904285	0.640617154	0.107403193	-0.9190353
BLSA	1640	0.185354198	-0.413534299	0.218436511	-0.419761567	0.06644535	-0.147729324	0.17264016	0.10578351	0.022138137	-0.01066911	-0.061642924	0.34176904	-0.032916238	-0.05494372	0.035995062	-0.094882004	0.168593685	0.856288296	-0.31386347	-0.622475383	-0.325151759	-0.039344132	-0.0077832	-0.331741604	-0.08260804
BLSA	1775	-0.283066279	0.108735533	-0.109528747	0.083503391	-0.869982725	-0.175032792	-0.107254725	0.128654507	0.132761384	-0.158346479	-0.26659245	-0.777751158	-0.140027216	0.270626934	-0.085195433	-0.087269046	-0.913815144	-0.506203701	0.133506109	-0.063498792	-0.168138292	-0.257472384	-0.121988483	-0.01514565	0.213402394
BLSA	1802	-0.200073313	0.491819744	0.480199218	0.549479084	0.190336806	0.10803124	0.175553609	-0.271410474	-0.206481097	-0.083232356	0.13989958	-0.142526028	0.099944229	-0.378905578	-0.104501195	-0.159532286	-0.067665032	-0.247888068	0.03559033	0.536580876	0.020276996	0.003622038	0.126011659	-0.132008236	-0.328697907
BLSA	1805	-0.022225049	0.963200516	-0.181458464	0.472927048	-0.116736377	0.493347322	-0.108872159	-0.64095087	-0.332039396	-0.174597089	-0.457198032	-0.328150328	-0.049624935	-0.029217027	-0.19703676	-0.103413251	0.105468777	-0.557907691	-0.153279468	0.220496541	-0.26696638	0.309534718	0.438206165	0.134232482	-0.822773151
BLSA	1838	-0.121269486	0.084864382	0.324383577	0.392887014	0.039005407	-0.137046957	0.236721095	-0.492489429	-0.182380505	-0.070639619	-0.073997467	-0.136269838	-0.131187533	0.175311991	-0.226372082	0.022426833	0.079052732	-0.161974506	-0.058624062	0.223805961	-0.133105237	-0.200632376	-0.2052001	-0.267666721	0.083182481
BLSA	1839	-0.007032801	0.156492575	0.530058771	0.615187003	-0.004491115	0.330853514	0.353171631	-0.127955079	-0.253489287	-0.110511757	-0.102861018	-0.025941082	-0.22724593	-0.020228935	-0.234333275	-0.1507214	-0.117789276	-0.272088597	-0.057136951	0.392499404	0.148826157	0.054806293	0.286922038	0.037059204	0.052693095
BLSA	1840	-0.194958296	0.209226281	0.297628203	0.039916287	-0.097764383	0.290669947	0.151169956	0.073568104	-0.28864781	-0.255684787	-0.291994396	-0.311680432	-0.251880667	0.064062614	-0.271506724	-0.319381539	-0.157109	-0.270927894	-0.110693182	-0.10819958	-0.18448907	-0.072375457	-0.021073597	-0.11734586	-0.298480587
BLSA	1883	-0.148721842	-0.03137969	-0.037047847	0.098135408	0.040470217	-0.1091508	-0.061785215	-0.185768166	-0.023086462	-0.097406274	0.050811054	-0.064852499	0.048119573	0.043988278	0.017489257	0.027347358	0.231294175	-0.172581765	-0.074743912	0.085969123	0.009087913	-0.07547595	-0.096162482	0.054438717	0.137940858
BLSA	1889	-0.072285102	0.466102961	0.349159081	0.196618634	0.010944594	0.239134491	0.06946839	-0.249063959	-0.199561879	-0.090183021	-0.30480935	-0.167783085	-0.055571077	-0.097295613	-0.305944971	-0.08908074	-0.092945259	-0.226368845	-0.13256602	0.331489402	-0.128054161	-0.108597079	0.135103465	0.004974642	-0.414551769
BLSA	1924	-0.047596917	-0.107466163	-0.183081684	0.413067001	-0.394477366	-0.121867392	-0.138880622	-0.292673308	0.012291615	-0.057388517	-0.191687336	-0.015248072	0.007330922	-0.258473983	-0.04974853	-0.049707067	0.104609159	-0.040692242	0.138018351	0.403171759	-0.005586939	-0.047869941	-0.30883275	0.083765154	0.141493157
BLSA	1961	0.211014708	0.500301677	0.148747513	0.40210236	0.447143091	0.373804642	0.229752628	-0.040209894	-0.053620826	-0.048517898	0.751822486	0.224984962	0.101816107	-0.258910462	-0.191209112	0.011403473	0.166992661	-0.277853078	-0.223069406	0.336552034	-0.308184593	0.185834381	-0.156201993	-0.23619904	-0.006473387
BLSA	2000	0.079853987	0.301952848	0.360863442	-0.485174929	-0.1011166	0.0800396	0.0817831	-0.244952349	-0.151212293	-0.030686351	-0.25984136	0.337039222	-0.092093335	0.035996242	-0.210081982	-0.127672321	0.358053379	0.06963556	-0.151147128	-0.42967908	-0.146357847	0.249762043	-0.081427691	-0.137466451	-0.332607258
