FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	0.015286089	0.380864379	-0.412448507	0.060164585	0.042202271	0.214276603	0.402750427	0.159543378	-0.94834607	0.477007361	0.34602484	0.497969421	-0.046472281	0.3880585	0.331620915	0.724675703	-0.234637185	1.217162268	0.20124112	-0.602324945	0.023612219	-0.060150601	0.283155337	0.178919979	-0.197346031
BLSA	827	-0.024392235	0.217748058	-0.208398118	-0.18420265	0.118885455	0.49540329	0.085739724	0.170819312	1.538975528	0.345521319	2.061756839	0.057484091	0.03046781	1.043456256	-0.013830784	0.501911552	0.45239508	0.012178919	0.1737555	-0.968093672	0.093757879	0.227051426	-0.932756244	0.140195392	0.162155924
BLSA	1556	-0.142682402	-0.11045082	0.113839925	0.029741291	-0.204091209	-0.140067625	0.044734359	0.295041937	0.099654469	0.030559427	0.466689612	-0.093716006	0.180877412	0.044726405	0.221375246	-0.152154338	0.225394033	-0.365968893	-0.032103872	0.424267102	0.111488159	0.039223606	0.045778026	0.014555014	-0.053689473
BLSA	1579	-0.391180194	-0.275423806	0.190792851	-0.241804279	0.097277665	-0.171201044	-0.223547973	-0.285611462	-0.202141977	-0.146971207	-0.46918576	-0.179497702	-0.024777261	-0.173270405	-0.164750644	-0.170691943	-0.168505189	0.228910443	-0.075339896	0.631831198	-0.20510678	-0.33412487	-0.337967484	-0.139272892	-0.340016748
BLSA	1595	0.601794346	0.469357507	-0.521058102	0.819946451	0.216057834	0.635697659	0.748746862	0.071865645	-0.852819966	1.015122216	-1.243591768	-0.632765519	-0.611775954	-0.486412881	-0.498938271	0.721308876	-0.2021123	0.473725955	0.260408169	0.063018714	-0.116493173	-0.694424326	0.866558388	0.811802533	0.841739369
BLSA	1603	-0.028007166	-0.141467578	0.049982816	-0.02313356	0.064591312	-0.225043415	-0.128083112	0.323558106	-0.670802927	-0.278619978	-0.93923236	-0.082601978	-0.098244836	-0.744564105	-0.07645219	-0.17480278	-0.0110079	-0.232352568	0.093144321	-0.117706054	-0.070438946	-0.091589617	0.725885454	0.040404624	0.060640984
BLSA	1640	0.128824983	0.151794937	0.143018506	0.060676051	-0.363546445	-0.272862535	0.132443607	0.056943581	0.015209655	-0.072968858	-0.357223594	-0.023584112	0.244705475	-0.284642767	0.164143014	-0.015969009	0.08672347	-0.535290782	0.153785806	0.42227311	0.191810244	-0.027504575	-0.159100283	-0.199456751	0.165302243
BLSA	1775	0.073429574	-0.057143868	-0.41802003	-0.002763549	0.231776136	0.082702394	-0.110665439	-0.170768725	1.85461656	0.135975081	2.16377202	-0.140996921	-0.315679644	1.625544224	-0.485481252	-0.042639736	0.014086174	0.069471685	-0.242393353	-1.218533191	0.140987186	0.37232759	-0.424875443	-0.214083677	-0.0823586
BLSA	1802	-0.038206836	-0.119219427	0.050929604	-0.091866599	-0.048202501	-0.134251536	-0.247102531	-0.132023456	-0.495348853	-0.188544817	-0.306041466	0.033646201	0.032455273	-0.352272029	-0.006212732	-0.266947096	-0.24795547	-0.301483954	-0.088452298	-0.062455541	-0.162026679	-0.063335679	0.694279032	-0.064082571	-0.190301763
BLSA	1805	-0.133972113	-0.212214732	0.163709083	-0.051969055	-0.016184026	-0.259123242	-0.147639672	0.00736406	-0.839265202	-0.341960979	-1.11997428	-0.183013833	-0.011450799	-0.902192155	0.053718467	-0.243101422	0.106784912	-0.123862555	-0.199580101	0.128066968	-0.191156417	-0.129360343	0.484794897	2.90E-05	-0.093815832
BLSA	1838	-0.197503529	-0.10279016	-0.042487638	-0.106041119	0.057632232	-0.115018759	-0.060556145	-0.1504573	-0.14628317	-0.117764577	-0.230028932	0.080551534	-0.208714878	-0.238280077	-0.07850459	-0.084584028	0.030008574	0.386503395	-0.038956394	0.265492786	-0.065080526	0.156183506	0.286372592	-0.069244584	-0.110635039
BLSA	1839	-0.101486054	-0.061956269	0.202706192	0.025500442	0.159229827	-0.232829943	-0.155272187	-0.075107988	-0.315997236	-0.145568108	-0.61458767	0.107106516	0.087589994	-0.224342409	0.038966951	-0.19095286	0.440426696	0.354525339	0.127594908	0.014319093	0.090444726	0.278055298	0.563466386	-0.033233926	-0.106972756
BLSA	1840	-0.152784685	-0.103653651	-0.057052744	-0.178824358	0.015443716	-0.075744098	-0.302382071	-0.075727681	-0.112511964	-0.065980971	0.191533561	0.071357026	0.047066419	-0.006982092	-0.057209608	-0.093126902	-0.163465269	0.034522785	-0.331815114	0.130114593	-0.017758453	0.125734429	0.088713475	-0.016604955	-0.252959471
BLSA	1883	-0.145988162	-0.091052112	-0.000626313	-0.183797887	0.089849282	-0.014241664	-0.065040465	-0.067059669	0.004304044	-0.148775193	-0.235046769	-0.085918122	-0.10450308	0.250280533	0.070018641	-0.066734186	-0.123374623	0.305529182	-0.048942625	0.06085256	-0.084549326	-0.138753442	-0.312365822	-0.120756388	-0.066024377
BLSA	1889	-0.134396077	-0.099793642	0.134812418	-0.104254794	-0.014772507	-0.198529266	-0.16233594	0.03715255	-0.088970843	-0.277050793	-0.369722334	0.197809071	0.064851172	-0.316963632	-0.0334488	-0.23988399	-0.281033287	-0.162284465	-0.315313886	-0.074439808	0.03854718	-0.094246844	0.00669328	-0.273702145	-0.168642941
BLSA	1924	-0.061974246	0.107612984	-0.108876285	-0.093112678	0.328937702	0.128597122	-0.080266893	-0.135086314	0.131234874	-0.100751934	-0.611595431	-0.142815185	-0.237780553	0.14125288	-0.226744237	-0.140419914	-0.054819622	0.275980896	0.118452955	0.256332187	-0.134302311	-0.117832947	0.108758693	0.274557603	0.014370503
BLSA	1961	-0.055774745	-0.03146727	0.289368484	0.225324104	0.014882821	0.002409779	-0.027819064	0.094043753	-0.220946542	-0.043432427	-0.433679979	0.00835368	0.27672736	-0.228963094	0.269247888	-0.122873487	0.133970923	-0.37594024	-0.098651154	-0.302174193	-0.028508094	0.067653529	0.214980034	-0.060358268	0.121605058
BLSA	2000	-0.020707766	-0.135005597	0.236139542	-0.036476419	0.020670136	-0.086032762	-0.104525	-0.096968453	0.510740521	-0.269617199	0.388484101	0.083302421	0.200955216	0.044449408	0.167048132	-0.168272012	0.049336063	-0.475742657	0.0308353	0.121674524	-0.007856114	0.150906184	-0.513715741	-0.139732322	-0.175769402
BLSA	2020	0.159926152	0.104832139	-0.080416422	-0.016582015	-0.182267373	-0.051774582	0.156532691	0.058837669	0.116558346	0.048838672	0.145024201	-0.049777845	-0.045601651	0.547933526	0.032077677	0.198428088	-0.175848452	0.07791557	-0.05712239	0.026102599	0.010443434	-0.251773486	-0.446786242	-0.14215084	0.035928896
BLSA	2037	0.129232725	-0.143847738	0.105451955	-0.149842431	-0.219707203	0.076771028	0.020492293	-0.100810625	0.337313404	0.049926149	0.814948188	0.071719891	-0.037934145	-0.144253133	-0.143422903	-0.112933078	0.023785113	-0.553142307	-0.205329074	0.187897795	0.152767428	0.15866143	-0.511227211	0.107488789	0.039439877
BLSA	2066	-0.117340743	-0.061588773	-0.128047648	0.02825329	-0.093903698	-0.070032781	-0.0319711	-0.139724177	0.134927254	-0.131013951	-0.203617611	0.01972168	-0.003653729	-0.076965169	-0.078056837	-0.136147624	-0.030121482	0.10449331	0.042281101	-0.015741956	-0.027470682	-0.056422137	-0.179346816	-0.085575102	-0.030973248
BLSA	2069	0.313767993	0.093572746	0.299659304	-0.001395632	-0.134531195	-0.012577934	0.093431802	0.103351612	-0.39322813	-0.095726025	-0.050851764	0.211198952	0.329985995	-0.228627839	0.236714976	-0.022845481	0.026350438	-0.443914487	0.2778316	0.014889007	0.136553577	0.321801465	-0.166890314	-0.021470107	0.11614428
BLSA	2093	-0.044871923	-0.236985195	-0.125841182	-0.016609891	0.206824287	0.018336043	-0.188212326	0.069780549	0.059078628	-0.118676766	0.521354274	0.005445296	-0.09667147	-0.12227005	-0.216824719	-0.286820253	0.070944799	0.429589573	0.096080483	0.246565673	-0.078710727	0.069892852	-0.181991807	-0.138318921	0.014419426
BLSA	2102	0.369007016	0.458277888	0.122862309	0.233070702	-0.387054521	0.405137268	0.350548152	-0.018956301	0.484049597	0.440473558	0.084792082	0.169021441	0.347578152	0.445300105	0.494945661	0.585575921	0.032674506	-0.400526412	0.158588893	0.367771451	0.199046197	0.092027553	-0.202412187	0.150090556	0.297759119
JHU	384	-0.043591939	-0.068804303	0.153389243	-0.090461411	0.155930584	0.031781387	-0.14406786	0.04348562	-0.13288427	-0.012258304	-0.242721831	0.077390151	0.009035404	-0.619830491	-0.012922175	-0.090182628	0.052023728	0.30230616	0.060783275	-0.435262294	-0.015134332	-0.071005106	-0.112975017	0.030018998	-0.016432824
JHU	705	0.005031987	-0.091273307	0.118184747	-0.014762972	-0.012294254	-0.191550586	-0.14521786	0.0059375	-0.319146138	-0.109005582	-0.127646887	-0.010846615	0.170672307	-0.244802426	-0.132596063	-0.247660933	-0.08459305	0.028796036	0.035788385	0.118202678	-0.105344588	0.130374138	0.684191214	-0.052474174	-0.062251896
