FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	0.26646853	0.530154771	0.37813447	-0.641286802	-0.006990242	0.765302005	-0.276863322	0.115870908	-0.185833322	0.206707269	0.678478488	0.044295593	0.231585913	-0.221598216	0.139766626	0.11863561	-0.226519664	0.418469239	0.184063248	0.295316731	0.519326127	0.412947445	-0.259073404	0.451726721	0.430283185
BLSA	827	-0.02029217	0.420711327	0.243102273	-0.353381729	0.2352416	0.057412767	-0.276580719	0.053879904	0.069800279	0.310095218	0.194986395	-0.096916555	0.376189511	-0.403784482	0.064737478	-0.714957386	-0.459562102	0.470097055	-0.194498541	0.111398507	0.369692626	0.25710559	-0.52608851	0.366864183	0.582734165
BLSA	1556	-0.047209054	-0.369996449	-0.188454825	-0.344217692	-0.156466792	0.005100195	0.207001444	0.116640175	0.098988499	-0.26642318	0.36079798	-0.338667243	0.262537283	0.192818075	-0.105492992	0.172821493	-0.104815737	0.078659143	0.210324324	0.210720412	-0.329000661	-0.056048802	-0.026838751	-0.253404015	0.082783423
BLSA	1579	-0.018161988	-0.524469744	-0.311116531	-0.172125973	-0.11328313	-0.246834836	0.372691236	0.317718	-0.212937542	-0.031031041	-0.16014965	-0.124485938	0.161759084	0.248721195	-0.303331595	-0.244414645	-0.234205659	-0.165429341	-0.23445832	-0.20314461	-0.072108052	-0.21293462	0.222271901	-0.285343828	-0.217631607
BLSA	1595	-0.287468679	0.401246959	0.892674089	0.79324845	-0.064398201	0.10436103	-0.114764147	-0.079380144	-0.132625214	-0.426398145	0.195723496	0.502277891	-0.120704522	-0.249120568	1.004536748	0.155764049	0.885472862	-0.175205589	-0.926711991	0.401752341	0.551148676	0.160886104	0.475564406	0.250992064	0.307511597
BLSA	1603	0.072292706	-0.266422224	-0.128753961	0.429534285	0.128464815	-0.038768316	-0.306178805	-0.510757903	0.080527571	0.389462924	0.019631503	0.161952379	-0.310304891	-0.361848671	-0.133698982	0.185809359	0.252679861	-0.291939915	0.019014107	-0.041371154	-0.259926859	-0.130013296	0.018263076	-0.148825763	-0.082423049
BLSA	1640	-0.056255802	-0.049574168	0.111523168	0.088508503	-0.077268195	-0.255012733	0.654355379	0.144850346	0.026814082	-0.382155759	0.330363263	-0.167795301	0.186977987	0.214471643	0.222651703	-0.031500776	0.186870624	-0.201489968	0.049176236	-0.037542422	-0.077603929	-0.129981603	0.187149502	0.077076694	0.103663533
BLSA	1775	-0.354478082	0.748671492	0.180752752	-0.260787292	0.27781727	-0.348685465	-0.629133541	-0.620075177	-0.079392157	0.013690492	-0.380338944	-0.074881026	-0.342011365	-0.531332023	0.112124945	-0.299243201	0.009338915	0.212116243	-0.395377611	-0.264609183	-0.096919054	-0.008712737	-0.094364434	0.054580305	-0.086674963
BLSA	1802	-0.042403134	-0.218246832	-0.143889895	-0.028651859	-0.21785501	0.124724196	0.025969514	0.195613223	-0.078854188	0.044061483	-0.313722999	0.108752534	-0.243767603	0.02270781	-0.329734561	0.015887489	0.06872226	-0.046952171	0.063291233	-0.143885058	-0.245388837	-0.150148823	0.008245332	-0.037849164	0.02257018
BLSA	1805	-0.112122887	0.070954009	-0.189421229	0.310553263	0.054558011	0.271727412	-0.079622321	-0.391793416	-0.131282616	0.328950989	-0.307667738	0.193573669	-0.40287646	0.138933971	-0.262193859	0.339479668	0.157303879	0.006838216	0.043459013	0.026132125	-0.109263905	-0.074190604	-0.095815448	-0.133291863	-0.141658945
BLSA	1838	0.089692429	-0.36069492	-0.110939963	-0.048772485	0.105152093	-0.034427934	0.124340424	0.046563475	0.011971618	-0.083543622	-0.283462206	0.026491876	0.184612785	0.098159842	-0.099019259	-0.080847893	-0.219013577	-0.108913026	0.00572431	-0.008462423	-0.047954488	-0.148534003	-0.125310192	-0.010943857	-0.057604188
