FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	0.17615992	0.32593044	0.287027816	-0.549222769	0.164180712	0.031037806	1.212645585	-1.113921143	-0.3089543	0.090874671	0.384384425	-0.345984709	0.234545802	-0.268353259	0.379703746	0.326862676	0.311957178	-0.573100412	-0.624637934	0.543859165	1.401376475	0.37652764	0.115296425	0.281487264	0.414573273
BLSA	827	-0.528845432	0.14797292	0.054242465	-0.664884391	0.05354627	0.18781892	0.309314277	0.697595231	-0.53956269	-0.097250435	0.317521774	-0.013303766	0.051245375	-0.359745565	0.30433934	-0.322566264	0.121919684	-0.828966632	-0.994929318	0.173009307	1.266883472	-0.046062013	-0.005640804	-0.527132513	0.487814582
BLSA	1556	0.03432916	-0.12063034	-0.030263848	-0.260613123	-0.221793356	0.160516595	-0.150634198	0.029367128	0.021415274	0.084339729	-0.119089953	-0.232593572	-0.040872398	0.107741008	0.049414127	0.585292111	0.041315564	-0.552898701	-0.311100227	-0.198555758	-0.197074412	-0.195186569	0.027064936	-0.166636342	0.07041252
BLSA	1579	-0.271108772	-0.239323992	-0.345900178	0.032659237	0.077231913	-0.056709762	-0.009045364	0.007062412	-0.007732514	0.253045733	-0.253695407	-0.104299258	-0.197370377	-0.242403524	-0.284824552	-0.598946302	-0.223302693	0.482741989	0.004998896	-0.17191244	-0.146469448	-0.258940122	-0.274520122	-0.250604584	-0.166820585
BLSA	1595	NA	0.186133374	0.229038795	-0.116848394	-0.664846816	0.443044735	-0.160747164	-0.764562024	-1.583447499	-0.030278035	0.639235034	0.596104802	0.37211664	NA	0.310613821	-0.159154621	0.798075677	-0.184123348	0.731911749	0.72716127	0.252210603	0.407758976	0.483930682	0.222492747	0.267352196
BLSA	1603	0.000679334	0.072226882	-0.143709853	0.456760572	-0.256975551	-0.077131703	-0.324075305	-0.518102226	0.472194445	-0.297446209	-0.176374521	0.155559827	-0.048434528	-0.197121235	-0.203613042	-0.147216492	-0.174252965	0.483868306	0.495734192	-0.07604391	-0.3483708	0.123254663	0.003719925	0.192052053	-0.082315536
BLSA	1640	0.026868288	-0.085474638	0.090130256	0.007698716	-0.264621156	0.211170981	-0.030207274	-0.146848075	-0.137984483	0.109576867	0.187278468	0.042350426	0.066560186	0.006730074	0.129904358	0.243281994	0.052989904	-0.435195369	0.018719111	0.172954972	-0.263531334	0.031045606	0.070865073	0.015785005	0.083975778
BLSA	1775	-0.195255752	-0.254084707	-0.187405533	-0.730510958	-0.484931529	-0.075454152	-0.334386013	1.677468789	-0.12842111	-0.454020465	-0.011574808	0.126143956	-0.25454092	-0.054336792	0.076986693	-0.976622416	0.299181959	-0.078480043	-0.026351846	-0.307192154	0.077733722	0.326209106	-0.057833086	-0.35361291	-0.177658197
BLSA	1802	0.124796035	-0.135757575	-0.075332828	0.650359704	0.190598754	-0.033801694	-0.093231667	-0.208447774	0.55902803	-0.333168101	-0.173204803	-0.017090537	-0.101064102	0.113481489	-0.004469389	-0.017200453	-0.252337191	0.124653695	0.212029294	-0.068979451	-0.166432832	-0.147099885	-0.026466909	0.313360281	-0.140070442
BLSA	1805	-0.073873785	-0.091336968	-0.176618204	0.545298665	0.044047261	-0.074563841	-0.44263927	-0.646254554	0.417862537	-0.156605733	-0.292537887	-0.000335977	-0.133556833	-0.370863338	-0.310052545	-0.027066595	-0.327834352	0.141551962	0.777297352	-0.203944207	-0.058840074	0.023879928	-0.024811678	0.361503918	-0.329868303
BLSA	1838	-0.058451778	-0.032789493	0.014096131	0.172454276	0.640459968	-0.071087946	0.01847743	-0.272866915	0.128808177	0.209334145	-0.034182884	-0.123723479	-0.020974028	-0.270930136	-0.010190942	-0.134123981	0.088786701	0.025684926	-0.053249283	0.001736176	0.209470316	0.025731084	-0.090661804	0.007786778	0.090722545
BLSA	1839	0.136561666	0.109674339	-0.063311366	0.221261925	0.322623385	-0.421403827	0.157860598	0.188098598	0.640737357	0.338631574	-0.233907604	-0.183881922	-0.048638339	-0.159379137	-0.222499692	0.027179366	-0.151206618	0.404980836	0.225781614	-0.18786309	0.017525091	0.080866978	0.124740908	0.178701462	-0.339637382
BLSA	1840	-0.055348461	-0.114171104	-0.198860868	-0.008678755	-0.266193811	-0.22799568	0.378021581	0.705884108	0.330018841	-0.11047481	-0.091641674	-0.205050299	-0.098900779	-0.044680229	-0.164332968	0.022179818	-0.187994038	0.362730717	0.069228058	-0.236515057	-0.277390186	0.119140728	-0.095297381	0.018167737	-0.177166118
BLSA	1883	-0.062752048	-0.112637782	-0.157282939	-0.19687919	0.330835915	0.013389654	0.099435348	0.145813687	0.413877772	0.270548898	-0.191704782	-0.115749748	-0.08900232	0.351854278	-0.096063906	-0.082265857	-0.225969073	0.059999146	0.101102546	-0.128715246	-0.070749146	-0.161685732	-0.142975384	-0.137117338	-0.092646708
BLSA	1889	0.097838674	-0.065573693	-0.027927473	0.334023231	0.183885845	-0.213902539	-0.336251976	-0.205525272	0.466066687	-0.07499523	-0.163436735	-0.075520048	-0.115463979	0.290097799	-0.092632684	-0.103394254	-0.160733987	0.125276337	0.029090672	-0.1105807	-0.391376272	0.011604269	-0.109714371	0.138348151	-0.221873503
BLSA	1924	0.116208409	-0.013052091	-0.047043506	-0.228463275	0.441945563	-0.198327632	-0.29193251	-0.417540655	0.071174531	0.604890335	-0.099199904	0.045384756	-0.016547975	0.019252879	-0.03602397	-0.061988441	-0.08370154	0.463265923	0.326480744	-0.028343506	-0.227603882	-0.224914423	-0.128239238	0.092953435	0.006679494
BLSA	1961	0.192041453	0.1455864	0.064152449	0.369916245	-0.021045732	-0.049537149	0.346036514	0.51868184	0.411141729	-0.123804313	-0.131852739	0.109097639	0.091424497	-0.028177492	-0.048564904	-0.105048419	-0.117446657	0.091959324	0.072714655	0.030069124	-0.704432252	-0.002540656	0.162228967	-0.115400101	-0.103869698
BLSA	2000	0.058655472	-0.028058067	-0.040763878	-0.051379567	-0.248872608	0.107816469	-0.250036631	0.004087695	-0.082778138	-0.229295955	-0.226321229	0.074402863	-0.012082996	-0.112924351	-0.20608883	0.036002802	-0.127228402	0.032479514	0.099915095	-0.123850911	-0.189637295	-0.037066139	-0.013855955	-0.212466363	-0.13041942
BLSA	2020	-0.25122889	-0.092701245	0.159036629	-0.365872271	-0.097655681	0.159137311	0.130786947	-0.346743793	-0.313205254	0.22748658	0.130256349	0.166673307	0.066012613	-0.005662324	0.005373216	-0.195602443	0.097132039	-0.187712299	0.069596377	-0.029018121	-0.007373075	-0.065241197	-0.117454357	-0.070081124	0.100130096
BLSA	2037	0.041834774	-0.145247223	0.140878854	0.164508925	0.059293305	0.379759715	-0.20632725	-0.388678577	-0.573038643	-0.02227652	-0.013815332	0.13694295	-0.011158343	0.252349635	0.168211141	0.425959373	0.114383561	0.833543108	-0.087334727	-0.149835747	-0.210115682	-0.151977103	0.012233135	-0.044286135	-0.019683161
BLSA	2066	-0.021704473	-0.024983167	-0.057356653	-0.053168978	-0.015766199	-0.100830289	-0.106343189	0.390111517	0.116098569	-0.307988425	-0.053237281	0.044030544	-0.033488465	0.114124669	-0.096089596	0.208260104	-0.037181336	-0.320055629	-0.306383687	-0.022896319	-0.297350329	-0.059497665	-0.027155413	0.06981533	-0.141932318
BLSA	2069	0.526150074	0.283521833	0.194685834	0.340225533	-0.206821666	-0.00270171	0.003348643	-0.362812186	-0.157057127	0.053110066	0.199713787	0.085701856	0.071112777	-0.023977501	0.222627503	0.135393673	-0.004579021	0.937951439	0.127007109	0.205067901	-0.148705936	0.066737165	-0.006514148	0.164761194	0.227313951
BLSA	2093	0.019095141	-0.02473446	-0.116804855	0.09280673	0.177199667	-0.158163825	0.349569145	0.724968593	0.691845543	0.055876866	-0.122812302	-0.149684652	-0.082196947	-0.077071082	-0.258871138	-0.096950064	-0.223685681	0.451392542	-0.089911808	-0.221274986	0.155036655	-0.30143421	-0.038645387	-0.074858123	-0.042668042
BLSA	2102	-0.03264901	0.309510358	0.435292752	-0.161452087	0.063675547	0.067919561	-0.269638259	0.303163597	-0.908087736	-0.060111231	0.530200007	-0.015174958	0.351275439	0.959994134	0.387144214	1.017734686	0.371711287	-1.86154733	-0.867708634	0.411663688	0.32521662	0.058889571	0.159705986	-0.105019822	0.417654979
JHU	384	0.31612336	-0.034521693	0.003934135	0.091539306	0.216929691	-0.203197879	-0.291447537	-0.281656402	0.373278345	0.189321451	-0.039134268	-0.114493634	-0.051549559	0.106293095	-0.241825897	-0.228153519	-0.119271363	0.183152731	-0.227001578	-0.202404612	0.138167013	-0.154049089	-0.107029024	0.095592496	-0.205487804
JHU	705	0.070982909	-0.011068077	-0.187910085	0.45429207	-0.346663994	-0.227910771	0.234716416	0.275680639	0.312282818	-0.323575189	-0.173107567	0.074590737	-0.052649135	-0.164098539	-0.267981954	-0.481064176	-0.128029242	0.098055566	-0.284970731	-0.084776862	-0.259874958	-0.010632519	-0.061811284	0.038611235	-0.250340445
JHU	710	0.189850978	0.207549743	0.013684502	0.056346955	-0.117857129	-0.094880094	0.090034254	-0.084815867	0.085237743	0.040729692	0.103474021	-0.114721159	0.057435208	0.150343127	0.062657921	0.044277073	0.080090267	-0.186710788	-0.436651252	0.129036999	-0.060720826	-0.053674292	0.086782631	0.03986684	0.037475519
JHU	712	0.144722765	0.303794375	0.046290355	-0.349768834	0.669584417	-0.176486259	-0.021137146	0.41950023	0.191992241	0.60210133	0.041878052	-0.141045682	0.156898816	-0.016039646	-0.002074348	-0.299529702	0.042134552	0.710001638	-0.100035104	0.033725358	0.164271103	-0.113475687	0.040990308	-0.015820118	0.048120043
JHU	713	-0.743505662	-0.38051054	0.092296747	0.063782607	0.801984037	-0.042678834	-0.063722527	-0.65110667	-1.344153472	-0.487433828	0.544367874	0.042812838	-0.083328762	0.162226626	0.197352228	0.417154029	0.29415095	-0.017402187	-0.192112413	-0.25764551	1.28973512	0.296721079	0.115936745	-0.49307578	0.362514967
JHU	719	0.214392008	0.182145149	-0.158425581	0.333794193	-0.231748648	0.230831486	-0.137433515	-0.158255315	0.659562115	-0.027457498	-0.083727087	0.069453408	0.08221625	-0.052533373	-0.079916492	-0.1321259	0.031042378	0.113475452	0.442923559	0.086443701	-0.267480196	0.015447506	0.137347695	0.206445245	-0.057013196
JHU	993	-0.370447489	-0.246896573	0.211773453	-0.473545893	-0.267962155	0.32711153	0.140373612	-0.288719741	-0.479834953	0.071012316	-0.219756312	-0.035375189	-0.064522821	-0.133513783	0.352925992	0.267278102	-0.26300852	-0.310646261	0.223356395	0.228497081	-0.19865506	-0.112401896	-0.327425805	0.04042	0.223315477
JHU	994	0.00485151	-0.167672306	-0.122573193	0.034434461	-0.478146253	-0.058820958	0.277522534	0.709529332	0.289909288	-0.164145978	-0.282625115	0.079678075	-0.127906501	-0.072686118	-0.147783058	-0.079609159	-0.048958823	-0.10112238	0.376403639	-0.027795045	-0.48003408	0.233922084	-0.078670432	0.145581162	-0.263377885
JHU	995	0.173029621	0.147179922	0.100929669	-0.210874866	-0.246119967	0.246031778	-0.228906091	0.059843795	-0.088274125	0.099447704	0.108630402	0.139100604	0.083406504	0.020008611	0.126645607	0.491773252	0.1118498	-0.488803772	0.198087486	0.094918889	-0.325408115	-0.101857186	0.193879166	-0.057621081	0.104793324
UMARY	142	0.025450842	0.01952909	0.036796502	-0.237183986	-0.059961704	-0.06445094	-0.07058319	0.1120647	-0.289910357	0.201982766	0.093156839	0.098678486	0.058852842	-0.054086312	0.133324842	-0.07998484	0.063637194	-0.33401356	0.063763041	0.186218175	0.067635028	-0.18348444	-0.009157485	0.145796052	0.054499654
UMARY	602	0.195421035	0.08614328	0.035698223	-0.169468042	0.054700906	-0.071263389	-0.100190239	1.002613897	0.056635301	0.019141494	-0.025846335	-0.037234301	0.008260212	0.101436503	-0.089068062	-0.204477398	-0.005586148	-0.032017799	0.073766562	-0.026210162	0.131096126	0.023758667	0.04948235	-0.0663701	-0.072077489
UMARY	604	0.028072744	0.029605887	0.047403506	0.296808278	-0.074566418	0.146794851	0.167378757	-0.242201187	0.050754005	-0.2376643	0.097956905	0.196624942	0.018034701	-0.220351802	0.010821132	0.007008178	0.048236733	0.725063582	0.190587411	0.02376699	0.121815778	0.12908012	0.071588786	-0.195492137	0.057827237
UMARY	813	-0.008521468	0.04975292	0.122699484	0.01220751	0.1226734	-0.060223475	-0.395466722	-0.229404054	0.029246131	-0.007828122	-0.011061262	-0.082043931	0.031164006	-0.073016796	0.057787848	-0.109254735	0.04331628	0.273389278	0.109132136	0.064901475	0.206593365	0.002186879	0.040059195	-0.097264407	0.043207996
UMARY	819	-0.122787665	-0.043722229	0.028888242	-0.028071466	0.021975512	-0.067588368	-0.20564032	0.289574662	-0.101330706	-0.070553313	0.031111374	0.020412098	-0.022993513	0.128441123	0.023664801	-0.098132493	0.019748363	-0.354881389	-0.103565003	0.034127128	-0.086684131	0.044888806	-0.015589335	0.082898414	0.064450852
UMARY	871	0.083221778	0.019060873	0.073277596	0.032723885	0.105288171	-0.063358384	-0.175873639	-0.241287145	0.026157963	0.1742631	-0.028465161	0.048678494	-0.04304599	-0.072382243	-0.014881928	-0.164414171	-0.045790244	-0.165951275	0.078761491	0.033891836	0.259786893	-0.065613181	0.032740664	0.065682005	0.008762616
UMARY	879	-0.112329894	-0.056352521	-0.042549369	0.0405552	-0.140419018	-0.091919283	-0.04847045	-0.277358049	0.099581413	-0.075864559	-0.033386464	0.022856859	-0.032579579	0.006753397	0.02319478	-0.010830943	0.006992957	0.343953519	0.373562536	0.007265484	-0.236552055	0.176282625	-0.038363625	-0.131754455	0.04268259
UMARY	880	0.122989036	0.172589232	0.132949388	-0.624952158	0.074600255	0.014757043	0.037362894	0.397797423	-0.00268831	0.435548092	0.14780772	0.034117721	0.220824788	-0.109015547	0.177224272	0.079449642	0.149416612	-1.04244935	-0.347318298	0.201514176	0.158121438	-0.014961626	0.255159615	-0.059020446	0.222704294
UMARY	914	-0.000631645	-0.073961905	-0.023984827	-0.159826516	-0.054475034	-0.064484276	0.193468607	0.044753043	-0.15117695	-0.151074807	0.036708747	-0.112062843	-0.002748723	0.028853272	0.01522121	-0.121127967	-0.012162723	-0.322672427	0.086043103	-0.039357651	-0.049954648	0.231385647	-0.024441375	0.002244858	0.026048913
UMARY	933	0.124508434	-0.020619126	-0.042399947	-0.004697237	0.215779332	-0.130753099	-0.195957344	-0.068901371	0.081976978	0.260630269	-0.096985683	-0.098269431	-0.08058511	0.034643658	-0.115699907	0.117396827	-0.156074256	0.172626574	0.120572976	-0.135219879	0.206418232	-0.18126336	-0.053048403	-0.130904059	-0.100045356
