FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	-0.160210657	0.056620526	0.412711337	-1.071859212	0.844582725	0.147332682	0.614796446	0.700246593	0.442741302	-0.150705477	0.220985653	0.288300495	-0.469905642	-1.334423974	0.431333641	0.539160013	1.11728416	0.556770801	-1.250392784	-0.159356344	0.213275694	0.968880311	-0.706996055	7.90E-05	0.598152258
BLSA	827	-0.731627016	-0.315610763	0.33126365	-1.148720693	0.540036659	-0.102763986	-0.04669873	0.785103187	0.187003462	-0.168615445	0.148744528	-0.249761745	-0.426283381	-0.99420457	-0.004154858	1.115449081	1.147591411	0.175227188	-1.25581192	0.261848979	-0.481584139	0.239125773	-0.567331157	-0.00854138	0.522120689
BLSA	1556	-0.047199538	0.01542678	0.038149869	-0.08999257	-0.041102064	0.005548696	0.143316452	-0.202500152	-0.153492795	0.356533399	0.043749748	-0.062913199	-0.127551223	0.013852285	0.055341034	-0.480690372	-0.055664421	-0.1570987	-0.25135524	0.267504771	0.717926928	0.671062595	0.420823463	-0.118110712	-0.006005153
BLSA	1579	-0.372766771	-0.162229021	-0.301169703	0.042275817	-0.04667026	-0.196688892	-0.259696911	-0.024999045	-0.345689422	-0.127309881	-0.117009181	-0.204615517	-0.037709572	0.081915926	-0.268617324	0.159071752	0.128758093	-0.15469414	0.321522707	0.157081469	0.062634482	0.284032586	0.323024386	-0.367662648	-0.118446691
BLSA	1595	0.096692079	0.656281525	0.279006534	-0.039500839	0.520372371	0.128477847	-1.368017979	-0.075883654	0.914805456	-0.545537785	0.463945306	0.720256982	NA	-1.082693627	0.053100236	0.49955141	-0.567374717	0.168936613	-0.494038723	-0.055717196	-0.063071689	-0.423758922	-0.710560308	0.341119008	0.519011933
BLSA	1603	0.560436468	0.082335433	-0.108486427	0.642854195	-0.459573387	-0.111635427	-0.168066903	-0.30021147	-0.091332286	0.067238028	-0.145078601	-0.105923114	0.164960914	0.655651729	-0.111763378	-0.349094977	-0.755397665	-0.128256913	0.977337759	-0.572661337	-0.182292356	-0.93098955	-0.258814891	0.375865096	-0.389825465
BLSA	1640	-0.057881813	0.059802851	0.050964207	0.085796961	-0.158775164	0.103772662	0.175691214	-0.100432242	0.068007631	0.248798928	-0.05410218	0.128208921	0.109184585	0.117138087	0.110389984	-0.219651425	-0.406921545	0.030722153	-0.041563828	0.528648513	0.406164619	0.023571838	0.302766445	0.170473155	-0.088647362
BLSA	1775	0.104510963	-0.092320056	0.101553167	-0.45171441	0.312771187	-0.043971751	0.043214934	0.132193261	0.189632685	-0.439748939	-0.080848795	0.018990874	0.074044557	-0.14631227	-0.215918679	0.812429645	-0.077668747	0.109084262	-0.989738321	-0.325766662	-0.824154522	-0.268737096	-0.579957167	-0.059590093	0.34952431
BLSA	1802	0.22822385	0.069543169	-0.231531118	0.637112622	-0.29572553	-0.04711052	0.12392585	-0.205045776	-0.190660781	0.02234624	-0.201232334	-0.010477464	-0.002359975	0.858981316	0.031238091	-0.069562863	-0.283515878	0.103739958	0.692995967	-0.289826489	-0.092997232	-0.348566671	-0.027868668	0.156898031	-0.352303107
BLSA	1805	0.661792447	-0.00672991	-0.279168851	0.993504904	-0.588220987	-0.243410043	-0.24369584	-0.206961265	-0.150229325	0.03224067	-0.112622708	-0.222627279	0.114494708	0.901309878	-0.141100575	-0.668243356	-0.566465686	-0.311523394	0.872184817	-0.316167114	-0.077925563	-0.986762751	0.061822936	-0.010587557	-0.567142115
