FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	1.149989688	-0.184968694	0.213517639	0.096084056	0.11379161	1.014221431	-0.232013914	0.6709081	0.387147793	-0.067749582	0.05114161	-0.110241523	0.479857906	0.625930849	0.226157584	0.320423501	0.150102073	-0.069514786	-0.498885318	0.539444247	0.37115844	-0.426847044	0.937951449	0.192804198	0.389340769
BLSA	827	0.873810742	-0.276645	-0.195001958	0.074533126	0.14777176	0.286474027	-0.16815184	1.437372902	0.281389758	-0.127733135	-0.281702697	1.448650244	0.011381556	0.144494187	-0.29158321	0.06003424	-0.277839881	-0.254891235	-0.012950292	0.39126806	-0.017568048	-0.370301861	-0.113995644	-0.163193605	-0.230587915
BLSA	1556	-0.070095492	0.098854517	0.096860625	0.093775847	-0.128871504	-0.014510728	0.848371155	-0.070807397	0.108277393	0.169730258	0.29337912	0.676231856	-0.498020716	0.680466186	-0.076589708	-0.026354485	0.297306239	0.23499787	-0.153632542	-0.057747531	0.299421338	-0.120385887	-0.685057889	0.09778165	-0.351695949
BLSA	1579	-0.238209661	-0.223033639	-0.26145164	-0.130952567	-0.010016717	-0.102909877	-0.576224415	0.225297306	-0.175980904	-0.11965749	0.2654708	0.882781888	0.051992526	-0.313685949	-0.136295917	-0.044203114	0.011425265	0.10414319	-0.141422061	-0.305693274	0.558659176	0.371167099	-0.126253123	-0.220697905	-0.499450867
BLSA	1595	0.208129317	0.20165131	0.502005609	0.817573992	0.128826832	0.56736568	-0.054871899	0.135313841	-0.002034734	-0.075622225	0.121228095	0.225868464	0.97046205	-3.162399293	NA	-0.007191573	-0.180008688	0.12357969	-0.124817041	0.255889443	-0.456727538	-0.331241876	0.920317125	0.390907848	0.647834914
BLSA	1603	-0.267012044	0.403581908	-0.108880581	0.006316364	0.045324116	-0.454244789	-0.218275615	-0.609748338	-0.060818045	0.146541094	-0.251026434	-1.731463584	-0.413638682	-0.020990458	0.148300568	0.003459115	-0.119396581	0.046187914	0.126473789	-0.123057761	-0.237244715	0.245607156	-0.245165924	-0.068972292	0.39189984
BLSA	1640	0.032641112	-0.245966379	0.13272488	0.167209623	0.298386911	0.014253628	0.591448689	-0.332343268	0.109388156	0.101213632	0.231094981	1.020476317	-0.44127527	0.080351303	0.098353663	0.286819911	0.092097855	0.016423286	0.00738146	0.135144371	0.176826584	-0.161609857	-0.269065846	0.057492294	-0.029271303
BLSA	1775	0.360431877	-0.407573809	-0.311186651	-0.258192495	-0.500489137	0.095634272	-0.313208365	1.188061657	-0.159241296	-0.027006027	-0.044749636	-1.146469548	0.613471374	-0.051648332	-0.471014629	-0.396880556	-0.354634314	0.211936815	-0.205674055	-0.042104221	-1.129769777	-0.574077756	-0.415063779	0.054875121	0.059420191
BLSA	1802	-0.279392518	0.087178548	-0.148315488	-0.015846771	0.053511915	-0.184440329	0.024078526	-0.782331771	-0.041764631	-0.047622552	-0.224554636	-0.608455399	-0.340823263	0.389711187	0.041412714	-0.315831939	-0.074861792	-0.207142779	0.245787585	-0.128544943	-0.377697537	0.244740664	-0.478191967	-0.109324326	0.096297685
BLSA	1805	-0.664673946	0.698821392	-0.131673417	-0.089582699	-0.091483485	-0.39243581	0.03665147	-0.46511346	-0.228171211	0.177777601	-0.117292884	-1.269696821	-0.162178688	-0.207322801	0.02131948	-0.420384876	-0.044473416	-0.138978345	0.424634814	-0.287720153	-0.016827033	0.431624034	0.058310819	-0.145988563	0.155147538
BLSA	1838	-0.23881806	0.051642965	-0.006726389	-0.034158916	-0.149208069	0.090319525	-0.327962901	-0.048764411	-0.071614746	0.067554956	-0.091901472	-0.171552455	0.169813511	0.27390324	-0.051556239	-0.213097821	0.124223093	-0.268764143	-0.231917504	0.081723662	0.663962013	0.143496591	0.165495798	-0.147407423	-0.219737896
BLSA	1839	0.039761087	0.234327963	-0.119634343	-0.145608631	-0.081062614	-0.153177824	-0.270065432	-0.143542297	-0.063920006	0.183781585	-0.391020851	-0.738714478	0.064785246	0.553216479	0.145779104	-0.115910143	-0.059875092	-0.006256914	0.105835115	-0.113119319	0.147957994	0.310738752	0.102322607	-0.009956809	0.099247906
BLSA	1840	-0.104215644	-0.04270767	-0.097506742	-0.262527233	0.263001059	-0.286522873	-0.304604287	-0.159326334	-0.014117506	-0.076912629	-0.036097118	-0.410351598	-0.134834443	0.183615737	0.150731776	0.035010225	0.163870361	0.105376483	0.103497531	-0.144845507	0.233533639	-0.060830646	0.480985662	-0.131746573	0.053941241
BLSA	1883	-0.110746495	-0.128145582	-0.050426725	-0.093588589	0.074362193	-0.056892093	-0.105833511	0.089438155	-0.11520083	-0.089889547	-0.014414154	-0.017159502	0.03182697	-0.045110654	0.039210411	0.050140743	-0.000976644	-0.019157421	0.182783244	-0.138945647	0.229118424	0.222687713	-0.208629769	-0.094799772	0.080262907
