FID	IID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
BLSA	745	0.485022649	0.496816165	0.286919577	-0.086242593	0.324594179	-0.299144121	0.517363651	0.308764082	0.064545108	0.548191088	0.585300886	0.30538607	0.405880558	-0.069885045	-1.094496012	0.086849835	-0.453729045	0.253376801	-0.010274436	0.397207643	-0.156176188	0.431806845	0.453760985	0.066950757	0.731969254
BLSA	827	0.23502759	0.07346537	0.065554583	-0.101372719	0.06526952	0.016635529	0.173673037	0.255096751	0.141609023	-0.049622959	0.574344535	1.563864496	0.060995774	-0.408640275	-0.580996733	0.136760166	-0.513213532	-0.039388899	-0.335773055	0.283487393	0.440885651	-0.184007889	-0.031382027	0.330566417	0.208572336
BLSA	1556	0.06614693	0.061579317	-0.153826755	-0.456827211	0.23435764	-0.219354627	0.135037291	-0.230011287	-0.012201217	0.19785804	-0.093672216	0.714224727	0.26401495	0.329789706	-0.247317572	-0.003041561	0.1891484	-0.058321303	-0.008292843	-0.066716193	-0.372351852	0.30747312	-0.054034523	0.077942534	-0.205030407
BLSA	1579	-0.027340724	-0.231431864	-0.450857683	-0.151504982	-0.293643234	-0.124130415	-0.154823451	-0.285755667	-0.15884997	-0.157749719	0.014060823	0.885234556	-0.134277772	-0.170567373	0.545758306	-0.162613944	0.384646098	-0.20464656	-0.170633274	-0.158283067	-0.388246463	-0.301628336	-0.140849323	-0.129894636	-0.083607975
BLSA	1595	-0.051109781	0.533247023	0.434600736	0.789992561	-0.107506352	0.358029636	0.290538754	0.487568084	-0.843129528	0.02841811	0.257853382	-0.592367055	-0.727179707	-0.068254803	-0.607998913	0.249430298	-1.235837707	-0.694579543	-0.459341792	0.882334377	0.744092707	0.442177787	0.389381358	0.90386015	0.540939281
BLSA	1603	-0.130603885	0.068893799	-0.09315686	0.059796588	-0.005267358	-0.072616389	-0.027479391	-0.004563071	0.057883266	-0.09678944	-0.366567113	-1.638230972	-0.042001607	0.179112022	0.901312988	-0.085181515	-0.13232366	-0.247541591	0.514102413	-0.0101839	-0.068030891	-0.019770932	-0.004377641	-0.072116047	0.067648214
BLSA	1640	-0.099022159	0.086327921	0.098720924	-0.060918878	0.016524386	0.059940044	0.270066216	0.081922895	0.281586235	0.11674014	-0.123715421	1.067618501	-0.009980948	0.249711094	-0.055509885	0.071024932	0.276254134	-0.061720914	-0.342389064	-0.022741848	-0.027302808	0.164880562	0.08441531	0.188434153	-0.020742975
BLSA	1775	-0.15459262	-0.18978148	-0.161941304	-0.264649565	0.093611426	-0.183927148	-0.317988069	0.051078126	-0.548324335	-0.307490949	0.599815764	-0.582705785	-0.061809996	-0.338430761	0.456712593	-0.104211884	-0.453948906	0.298501949	-0.020287547	-0.154684992	0.134862388	-0.158788767	-0.017475151	-0.148992299	-0.206277993
BLSA	1802	0.01522995	-0.100919445	-0.053118673	0.000126894	-0.120898899	-0.161344771	-0.145360805	-0.038783581	0.114048271	-0.117367174	-0.34502336	-0.71089165	-0.015458037	0.126421748	0.584349094	-0.086673048	0.266745733	-0.010388868	0.535025965	-0.071930165	-0.171393916	-0.11948479	0.013743049	-0.252379769	-0.25371546
BLSA	1805	-0.119437499	-0.154002539	-0.138345082	0.169843578	-0.20556926	0.375826424	0.072530561	-0.258230072	-0.134694315	-0.234853439	-0.507612251	-1.426894993	-0.177920277	0.228823741	0.725081275	-0.096111063	0.014320793	-0.198688351	0.590361952	-0.261673808	0.010042502	-0.050203064	-0.19943559	-0.298491155	-0.226481128
BLSA	1838	-0.08808444	-0.22575587	0.039768965	-0.045712354	0.029088262	-0.218749798	-0.11073434	0.058997477	-0.060086241	0.072559219	0.153776916	-0.373617118	0.193953051	-0.178064642	0.291890858	0.085593156	0.45876056	0.077275204	-0.113305816	-0.060634539	0.080860485	-0.239693978	-0.060839829	-0.291228445	-0.050995899
BLSA	1839	0.176401181	-0.020339091	-0.022901052	-0.066432994	-0.042567232	-0.071221408	-0.273681018	-0.114570917	0.254564738	-0.03024621	-0.134318661	-0.732575339	0.060398744	-0.038337735	0.541060392	-0.036310901	0.301702621	0.124821099	0.008486858	-0.213362373	-0.002369763	0.036914333	-0.040275521	-0.14569455	0.089892798
BLSA	1840	-0.158784628	-0.26540103	-0.112968216	-0.117939965	-0.065497278	-0.151979294	-0.222210354	-0.164577079	0.073716597	-0.153099094	0.071787431	-0.265858057	0.017362788	0.055321346	0.069571146	-0.198130442	0.131562012	0.179258031	0.168649812	-0.183275572	-0.118834362	-0.163170701	-0.113184223	-0.120668669	0.32849043
BLSA	1883	0.140190921	-0.085974621	-0.123189267	0.000505293	-0.049754099	-0.034630407	-0.17784887	-0.218854852	-0.109775981	-0.048409724	0.062778331	-0.057332194	-0.16875117	-0.091920956	-0.057719249	-0.025486232	-0.07397507	-0.039676982	0.208942605	-0.158440735	-0.178890059	-0.126894488	-0.055555552	-0.145386511	0.310753253
BLSA	1889	-0.15234026	-0.095613718	-0.06799988	0.059770745	-0.069768816	0.001205366	-0.155588869	-0.104314617	0.110147873	-0.040059257	-0.213860133	-1.076209322	0.0426456	0.009367997	0.479796898	-0.146839765	0.170792241	0.243686847	0.44220411	-0.198862339	-0.117995589	-0.084737266	-0.079624149	-0.283308878	-0.14368041
BLSA	1924	0.135494465	0.084611818	-0.024598885	0.136002342	0.016250863	-0.242835386	-0.155144571	0.075821158	-0.114468634	-0.131402849	0.041529363	0.213369165	-0.051423767	-0.372132537	-0.266548781	-0.098548721	0.296328856	-0.105039427	-0.27860085	-0.033871161	0.039416777	0.036981408	-0.049384982	-0.024004273	0.416746326
BLSA	1961	-0.114776351	0.043267791	0.046735911	0.235757756	-0.01987642	0.206167194	-0.058167882	0.047852091	0.275629279	-0.012062326	-0.426376189	-1.25501135	0.183888036	0.071158976	0.485651882	0.000735731	0.130933703	0.02428745	0.611770835	-0.002650013	0.153037953	-0.040438117	0.062105138	-0.060492879	-0.220267296
BLSA	2000	0.051562646	-0.04988295	-0.043177263	0.111963195	-0.034280564	0.192266105	0.169463288	-0.007060787	0.105316448	-0.087289396	-0.036789957	0.139398581	0.055961116	0.157277537	0.030983542	-0.190405326	0.084086189	0.051953882	0.068280801	-0.149193339	-0.18820524	-0.031462702	-0.069528532	-0.195215995	-0.372157102
BLSA	2020	0.010921234	0.02097176	0.11976153	-0.117471689	0.059063159	-0.068541337	0.405872107	-0.002439683	-0.052892851	0.063867719	0.138185963	1.352434176	-0.0102382	-0.089511152	-0.542915996	0.061023568	-0.008938029	0.037721909	-0.4613263	0.084701583	-0.052758452	0.033776106	0.025430684	0.0858217	-0.34710367
BLSA	2037	-0.224850292	-0.0370563	0.038391328	-0.243346853	-0.009109399	0.04243415	0.130684981	-0.126431888	0.086735308	0.064335166	-0.069556141	1.414326974	-0.010611591	-0.034726489	-0.547288358	-0.068923977	0.001891527	-0.057715294	-0.170112795	-0.111378334	-0.018492043	0.046278303	-0.136424822	0.02925325	-0.245230749
BLSA	2066	-0.115227412	-0.034235871	-0.06069903	0.017361526	-0.01984813	0.19503626	-0.184043588	-0.077518694	0.010022693	-0.081939407	-0.197841243	-0.655510674	-0.088945001	0.034216885	0.324351047	0.070616007	0.129433367	0.025921601	0.176950181	-0.0663577	-0.124744139	0.124416068	-0.083183662	-0.052460674	-0.1688837
BLSA	2069	-0.129933931	0.188859124	-0.021805679	-0.073963282	0.122342791	0.162648746	0.094883366	0.156469186	0.268660175	0.245330133	-0.237220987	0.69443943	0.315240092	0.162334345	-0.285054515	0.08346408	0.099733214	0.101717022	-0.230500526	-0.081750397	0.061704528	0.004694397	0.159052928	0.088152689	0.06291855
BLSA	2093	0.357080891	-0.11793244	-0.124546451	-0.025610715	-0.254007836	-0.025514708	-0.36047637	-0.238761724	-0.050170266	0.040765321	0.02887093	0.2940315	-0.274479408	-0.316704393	0.029722288	-0.214868881	0.084869587	0.000844188	-0.072496969	-0.171602943	-0.016228118	-0.275372148	-0.215499666	-0.196840207	0.049945398
BLSA	2102	-0.106974474	-0.049712869	0.522678525	0.230873322	0.336492653	0.263800355	0.083434327	0.348304071	0.240128325	0.170317008	0.22424935	0.722876335	0.172736772	0.573640765	-1.180396296	0.671849487	-0.149243088	0.29834175	-0.651440265	0.529862421	0.337116891	0.166254247	0.16316574	0.646193336	-0.263701076
JHU	384	0.250111083	-0.109777929	-0.08773708	0.054283919	-0.04726668	-0.245084115	-0.280798417	-0.073557649	-0.164388881	-0.040536649	-0.152805035	-1.066207061	-0.097874467	0.123288032	0.743184775	0.08355343	-0.18933028	-0.023922591	-0.256494171	-0.089582557	-0.010404341	0.058255133	0.001705626	-0.142603641	-0.1585347
JHU	705	0.217344366	-0.12940081	-0.095348976	-0.037606012	-0.115317458	0.028519711	-0.107874313	-0.084684073	0.102221489	-0.074971696	0.023583838	-1.255728093	-0.12470748	0.227807063	0.902443384	-0.031779522	-0.128574139	0.011260221	0.293257052	-0.086252945	-0.216375534	0.023460671	-0.176809483	-0.172942262	-0.291328945
JHU	710	0.170906104	0.122614742	-0.002135893	0.161209916	-0.019779009	0.020417569	-0.174307766	0.141896666	0.112748747	0.071786781	-0.007445393	-0.450622565	0.069739205	-0.150938795	0.131058619	0.021247817	-0.244711949	0.124955781	-0.017851445	0.037897932	0.110199283	0.157905568	0.236851655	0.080518429	-0.150469925
JHU	712	0.373984014	0.027349241	0.015014645	0.012370322	-0.026558322	-0.058623624	-0.1139094	-0.05996053	0.135422398	0.018311866	0.285517241	0.293749287	0.087768396	-0.299475911	-0.753665339	-0.047059328	-0.097792897	0.11549431	-0.448591221	-0.106354709	-0.060425407	0.111408095	0.194458546	-0.006413943	0.702440239
JHU	713	-0.046191371	0.018933549	0.30461533	0.022766369	0.154414757	0.036138321	0.049163486	0.349618394	-0.297620335	-0.115483643	0.543515507	1.791645641	0.074339792	-0.466176865	0.171526778	0.275579198	-0.005010725	0.094517556	0.461558642	0.2373261	0.247318614	0.074637944	-0.398357921	0.161876535	0.033600579
JHU	719	-0.171283111	0.123517157	0.014017869	0.280529061	-0.031557849	0.0564282	0.215210544	-0.093489546	0.185863381	0.062022857	-0.349687095	-0.92043276	0.06118916	0.307323414	0.528272997	-0.148036582	0.381448324	0.026184175	0.317825515	-0.009172145	-0.069717571	-0.005030461	0.154923047	-0.018087017	-0.256641592
JHU	993	-0.478874574	-0.137499543	-0.09181806	-0.417291001	0.181950017	0.04625251	0.059846852	-0.162343558	-0.072480173	0.105653174	0.057906206	1.454514022	-0.01805742	-0.140336369	-1.366293782	-0.173968464	0.05745348	-0.267154302	-0.521869269	0.038958903	0.132163309	-0.333381631	-0.122364894	0.019526922	0.363907059
JHU	994	-0.187047053	-0.114468096	-0.1352082	-0.004814434	-0.154424659	0.058765655	0.037645473	-0.115937027	-0.096751433	-0.078863789	-0.344697262	-0.087121917	-0.12488062	0.247729026	0.378034971	-0.081073183	0.171645554	-0.12643062	0.453756591	-0.131731184	-0.191875711	-0.171025549	-0.036231511	-0.097138699	-0.113333268
JHU	995	-0.128949459	0.198731688	0.078600366	-0.071448139	0.058539204	0.057185772	0.31502354	0.098457323	0.094984806	0.0520811	-0.055888007	0.240203446	0.072483434	0.150780406	-0.734562404	0.101536633	0.054872634	0.04509547	-0.281591693	0.108910605	0.059117357	0.08377023	0.145824934	0.175263675	-0.129639448
